"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI01750","Arquitecto de IA",122469,"USD","ejecutivo","autonomo","Corea del Sur","mediana","hibrido","Linux, Scala, Java, Deep Learning, Spark","grado",19,"educacion","2024-09-05","2024-10-17",1048,7.1,"Future Systems","Corea del Sur"
"AI01751","Ingeniero de Procesamiento de Lenguaje Natural",187847,"USD","ejecutivo","completo","Irlanda","mediana","hibrido","PyTorch, TensorFlow, SQL, R","doctorado",16,"transporte","2024-01-27","2024-02-16",2318,10.0,"DeepTech Ventures","Irlanda"
"AI01752","Consultor de IA",157782,"JPY","ejecutivo","completo","Japon","pequeña","presencial","Spark, NLP, GCP","master",13,"transporte","2024-11-25","2025-01-06",670,9.1,"Cognitive Computing","Japon"
"AI01753","Cientifico Investigador",128659,"USD","intermedio","autonomo","Dinamarca","pequeña","hibrido","Python, Linux, Scala, TensorFlow","grado",2,"videojuegos","2024-03-04","2024-05-03",1580,5.7,"Algorithmic Solutions","Mexico"
"AI01754","Arquitecto de IA",61499,"USD","principiante","autonomo","Finlandia","mediana","remoto","Scala, Data Visualization, SQL, Tableau, MLOps","doctorado",0,"politica","2024-08-12","2024-10-13",1241,6.6,"Neural Networks Co","Ucrania"
"AI01755","Ingeniero de Aprendizaje Profundo",66190,"USD","principiante","autonomo","Irlanda","grande","hibrido","Computer Vision, Git, Tableau, Linux, Python","doctorado",1,"telecomunicaciones","2024-10-18","2024-11-22",642,9.5,"Digital Transformation LLC","Irlanda"
"AI01756","Ingeniero de Aprendizaje Automatico",29153,"USD","principiante","autonomo","China","mediana","presencial","Hadoop, Linux, Deep Learning, Mathematics, Git","doctorado",0,"medios","2024-01-16","2024-02-14",1718,9.1,"Predictive Systems","China"
"AI01757","Ingeniero de Aprendizaje Profundo",64431,"JPY","principiante","completo","Japon","pequeña","presencial","Java, Tableau, MLOps","master",1,"videojuegos","2024-03-06","2024-04-13",1972,9.2,"Machine Intelligence Group","Japon"
"AI01758","Analista de Datos",330366,"USD","ejecutivo","autonomo","Dinamarca","grande","presencial","NLP, SQL, Tableau, Docker","grado",17,"videojuegos","2024-03-14","2024-04-20",736,7.9,"DataVision Ltd","Dinamarca"
"AI01759","Ingeniero de Aprendizaje Automatico",128575,"USD","intermedio","parcial","Estados Unidos","mediana","presencial","Linux, Kubernetes, Spark","grado",3,"automocion","2025-04-26","2025-05-21",518,9.4,"Cloud AI Solutions","Estados Unidos"
"AI01760","Ingeniero de Software de IA",150066,"GBP","avanzado","parcial","Reino Unido","mediana","remoto","Java, NLP, AWS, R, SQL","tecnico superior",9,"medios","2024-04-28","2024-07-10",1608,9.3,"Predictive Systems","Reino Unido"
"AI01761","Ingeniero de Datos",147214,"SGD","avanzado","temporal","Singapur","grande","presencial","Azure, Tableau, Scala, NLP, SQL","tecnico superior",6,"videojuegos","2024-06-12","2024-07-31",1222,7.4,"Cognitive Computing","Singapur"
"AI01762","Ingeniero de Vision por Computadora",35538,"USD","principiante","completo","China","mediana","remoto","AWS, Git, PyTorch, Java","grado",0,"consultoria","2024-11-03","2024-11-17",1062,9.5,"DeepTech Ventures","Nueva Zelanda"
"AI01763","Ingeniero/a de Operaciones de Aprendizaje Automatico",131200,"EUR","avanzado","autonomo","Alemania","pequeña","remoto","GCP, Scala, NLP, Computer Vision, AWS","doctorado",7,"politica","2024-10-23","2024-12-30",1286,6.9,"DeepTech Ventures","Alemania"
"AI01764","Ingeniero de Vision por Computadora",65465,"USD","principiante","completo","Corea del Sur","mediana","remoto","Java, Linux, Scala","tecnico superior",1,"consultoria","2024-08-08","2024-09-29",728,8.9,"TechCorp Inc","Suiza"
"AI01765","Ingeniero de Software de IA",239103,"GBP","ejecutivo","temporal","Reino Unido","mediana","hibrido","R, Python, TensorFlow, Computer Vision","tecnico superior",12,"automocion","2024-07-04","2024-07-25",1486,9.7,"AI Innovations","Reino Unido"
"AI01766","Ingeniero de Robotica",107447,"EUR","avanzado","autonomo","Alemania","pequeña","hibrido","Data Visualization, Spark, R","master",8,"tecnologia","2024-07-13","2024-07-31",633,8.4,"AI Innovations","Francia"
"AI01767","Investigador/a en Machine Learning",56221,"USD","intermedio","completo","Corea del Sur","pequeña","remoto","PyTorch, SQL, MLOps, Data Visualization, Statistics","master",4,"inmobiliaria","2024-10-18","2024-12-08",575,8.1,"Predictive Systems","Corea del Sur"
"AI01768","Ingeniero de Aprendizaje Profundo",123027,"AUD","intermedio","temporal","Australia","grande","presencial","Linux, Kubernetes, Tableau, Java","tecnico superior",4,"tecnologia","2024-07-27","2024-09-03",1040,5.2,"Predictive Systems","Australia"
"AI01769","Investigador de IA",117390,"JPY","avanzado","completo","Japon","pequeña","hibrido","Java, SQL, Scala, Kubernetes","doctorado",5,"educacion","2024-10-23","2024-12-21",2199,7.3,"Algorithmic Solutions","Japon"
"AI01770","Ingeniero/a de Sistemas Autonomos",89124,"EUR","intermedio","parcial","Francia","grande","remoto","Kubernetes, TensorFlow, AWS, Linux, Azure","master",4,"finanzas","2025-04-15","2025-05-02",1308,9.1,"DataVision Ltd","Francia"
"AI01771","Gerente de Producto de IA",251508,"EUR","ejecutivo","parcial","Francia","grande","presencial","GCP, R, Tableau, Spark","tecnico superior",15,"finanzas","2024-09-05","2024-11-07",2493,9.0,"Future Systems","Francia"
"AI01772","Ingeniero de Software de IA",100520,"USD","ejecutivo","temporal","China","grande","remoto","Azure, Python, SQL","tecnico superior",15,"medios","2024-07-27","2024-09-29",1705,6.9,"DeepTech Ventures","China"
"AI01773","Cientifico de Datos",348466,"CHF","ejecutivo","parcial","Suiza","mediana","remoto","GCP, SQL, Tableau, Data Visualization","grado",13,"energia","2024-02-28","2024-04-19",1875,7.4,"TechCorp Inc","Suiza"
"AI01774","Ingeniero/a de Sistemas Autonomos",132749,"USD","avanzado","autonomo","Noruega","pequeña","presencial","Linux, Computer Vision, SQL","grado",5,"politica","2024-03-22","2024-05-26",2272,7.5,"Digital Transformation LLC","Letonia"
"AI01775","Especialista en IA",63454,"USD","principiante","completo","Suecia","mediana","hibrido","Azure, NLP, Deep Learning","doctorado",1,"politica","2024-12-30","2025-01-26",1742,5.1,"Advanced Robotics","Colombia"
"AI01776","Ingeniero/a de Operaciones de Aprendizaje Automatico",102787,"EUR","avanzado","temporal","Alemania","mediana","remoto","Data Visualization, SQL, Python, Computer Vision","grado",5,"transporte","2024-08-21","2024-10-01",1436,7.7,"AI Innovations","Egipto"
"AI01777","Ingeniero de Procesamiento de Lenguaje Natural",19313,"USD","principiante","completo","India","mediana","hibrido","Python, MLOps, Linux, Deep Learning, Computer Vision","tecnico superior",1,"finanzas","2024-10-07","2024-10-30",1240,9.1,"DeepTech Ventures","Australia"
"AI01778","Investigador/a en Machine Learning",129410,"USD","avanzado","autonomo","Irlanda","mediana","remoto","Hadoop, Spark, Python, Kubernetes","master",5,"automocion","2025-04-23","2025-07-04",1559,6.1,"DataVision Ltd","Irlanda"
"AI01779","Ingeniero de Procesamiento de Lenguaje Natural",172013,"JPY","ejecutivo","completo","Japon","grande","presencial","TensorFlow, Tableau, Azure","master",11,"manufactura","2025-01-13","2025-02-08",597,8.1,"Machine Intelligence Group","Japon"
"AI01780","Ingeniero/a de Sistemas Autonomos",158074,"USD","ejecutivo","temporal","Corea del Sur","pequeña","hibrido","SQL, PyTorch, Deep Learning, Tableau","doctorado",14,"politica","2024-03-08","2024-04-08",2054,9.4,"Smart Analytics","Estonia"
"AI01781","Ingeniero de Datos",70476,"SGD","intermedio","autonomo","Singapur","pequeña","hibrido","AWS, Deep Learning, Python, SQL","tecnico superior",4,"telecomunicaciones","2024-12-20","2025-01-07",2322,6.3,"TechCorp Inc","Polonia"
"AI01782","Cientifico/a de Datos Principal",90948,"USD","intermedio","temporal","Israel","grande","remoto","Linux, GCP, Tableau, Deep Learning","master",3,"manufactura","2024-10-25","2024-12-10",1802,5.7,"Quantum Computing Inc","Canada"
"AI01783","Investigador/a en Machine Learning",238184,"EUR","ejecutivo","temporal","Paises Bajos","mediana","hibrido","Python, Java, GCP, TensorFlow","grado",10,"tecnologia","2024-07-08","2024-07-25",715,6.0,"Machine Intelligence Group","Rumania"
"AI01784","Ingeniero de Vision por Computadora",142525,"USD","ejecutivo","temporal","Finlandia","mediana","presencial","PyTorch, Kubernetes, NLP, Java","grado",14,"videojuegos","2024-03-08","2024-04-04",647,6.7,"DeepTech Ventures","Finlandia"
"AI01785","Ingeniero de Aprendizaje Profundo",210001,"EUR","ejecutivo","autonomo","Paises Bajos","pequeña","hibrido","Python, Spark, NLP, Mathematics, Deep Learning","grado",12,"consultoria","2024-01-20","2024-03-21",1318,6.8,"Cloud AI Solutions","Rumania"
"AI01786","Analista de Datos",124024,"USD","intermedio","autonomo","Dinamarca","grande","presencial","Spark, Python, Hadoop","master",4,"manufactura","2024-07-27","2024-08-24",973,6.0,"Advanced Robotics","Indonesia"
"AI01787","Gerente de Producto de IA",269130,"USD","ejecutivo","parcial","Dinamarca","mediana","presencial","Spark, Tableau, GCP","tecnico superior",17,"manufactura","2025-04-28","2025-07-10",1322,6.4,"Autonomous Tech","Dinamarca"
"AI01788","Especialista en IA",44705,"USD","avanzado","temporal","India","mediana","remoto","Hadoop, Statistics, Scala, Mathematics, Kubernetes","grado",8,"energia","2024-06-02","2024-07-04",1945,9.4,"Digital Transformation LLC","China"
"AI01789","Analista de Datos",79352,"EUR","principiante","parcial","Paises Bajos","mediana","remoto","MLOps, Java, Python","grado",0,"finanzas","2025-03-19","2025-05-10",2050,9.5,"Cloud AI Solutions","Países Bajos"
"AI01790","Consultor de IA",143377,"JPY","avanzado","autonomo","Japon","mediana","hibrido","TensorFlow, Computer Vision, MLOps, Data Visualization, Python","doctorado",7,"inmobiliaria","2024-01-27","2024-02-19",786,5.3,"Machine Intelligence Group","Japon"
"AI01791","Ingeniero de Aprendizaje Automatico",40231,"USD","intermedio","autonomo","China","mediana","remoto","Tableau, TensorFlow, Scala, Python, Mathematics","grado",4,"minorista","2024-01-27","2024-02-12",967,7.5,"Advanced Robotics","Malasia"
"AI01792","Ingeniero de Robotica",79846,"GBP","intermedio","parcial","Reino Unido","mediana","hibrido","PyTorch, Kubernetes, Computer Vision, GCP, Linux","doctorado",2,"energia","2024-05-28","2024-07-03",668,5.9,"Advanced Robotics","Ucrania"
"AI01793","Cientifico Investigador",138782,"USD","ejecutivo","autonomo","Irlanda","pequeña","presencial","Azure, Spark, R, Statistics, SQL","doctorado",12,"manufactura","2025-01-29","2025-03-13",1957,9.3,"DeepTech Ventures","Malasia"
"AI01794","Ingeniero/a de Operaciones de Aprendizaje Automatico",199769,"EUR","ejecutivo","temporal","Austria","pequeña","presencial","AWS, Python, PyTorch","tecnico superior",18,"transporte","2024-06-13","2024-08-19",580,7.9,"Machine Intelligence Group","Portugal"
"AI01795","Investigador de IA",305289,"USD","ejecutivo","autonomo","Dinamarca","grande","remoto","Docker, MLOps, Data Visualization","tecnico superior",17,"tecnologia","2025-04-11","2025-06-08",1208,9.1,"Algorithmic Solutions","Francia"
"AI01796","Gerente de Producto de IA",230691,"EUR","ejecutivo","completo","Austria","mediana","presencial","Git, Python, Linux, Kubernetes, AWS","master",17,"consultoria","2025-02-22","2025-03-10",1625,8.6,"Future Systems","Estonia"
"AI01797","Gerente de Producto de IA",238615,"JPY","ejecutivo","temporal","Japon","grande","presencial","Kubernetes, Git, Java, GCP, SQL","grado",19,"manufactura","2024-07-04","2024-08-11",1578,8.1,"Neural Networks Co","Austria"
"AI01798","Ingeniero de Aprendizaje Automatico",98044,"USD","avanzado","completo","Suecia","pequeña","remoto","Scala, R, TensorFlow","tecnico superior",7,"telecomunicaciones","2024-02-06","2024-03-31",1120,5.1,"Cloud AI Solutions","Suecia"
"AI01799","Investigador de IA",69231,"AUD","intermedio","parcial","Australia","pequeña","remoto","Scala, Java, R, Deep Learning, SQL","tecnico superior",3,"videojuegos","2024-08-19","2024-10-02",2261,9.7,"Machine Intelligence Group","Australia"
"AI01800","Ingeniero de Procesamiento de Lenguaje Natural",233794,"AUD","ejecutivo","completo","Australia","grande","hibrido","Azure, Spark, SQL, Mathematics","master",19,"transporte","2024-01-14","2024-02-18",902,6.8,"Neural Networks Co","Australia"
"AI01801","Ingeniero de Vision por Computadora",145411,"EUR","avanzado","completo","Paises Bajos","pequeña","hibrido","TensorFlow, SQL, Deep Learning, R","doctorado",8,"manufactura","2025-03-20","2025-05-19",1854,6.4,"Advanced Robotics","Países Bajos"
"AI01802","Ingeniero/a de Operaciones de Aprendizaje Automatico",119952,"USD","avanzado","completo","Estados Unidos","pequeña","hibrido","MLOps, Docker, Data Visualization, PyTorch","grado",9,"finanzas","2024-10-14","2024-11-06",1828,8.2,"Neural Networks Co","Rusia"
"AI01803","Arquitecto de IA",152045,"USD","ejecutivo","parcial","Estados Unidos","pequeña","hibrido","Mathematics, Docker, Tableau","tecnico superior",17,"minorista","2024-10-22","2024-12-23",2178,7.6,"Predictive Systems","Estados Unidos"
"AI01804","Ingeniero de Software de IA",60657,"USD","avanzado","completo","China","grande","presencial","Java, Data Visualization, Git, Statistics","master",8,"politica","2025-02-06","2025-03-10",2006,5.1,"DeepTech Ventures","China"
"AI01805","Especialista en IA",157794,"USD","ejecutivo","parcial","Corea del Sur","grande","hibrido","Java, Spark, MLOps, Statistics, Python","tecnico superior",13,"medios","2025-03-04","2025-04-16",2398,8.4,"DataVision Ltd","Argentina"
"AI01806","Ingeniero de Datos",37836,"USD","intermedio","completo","India","grande","hibrido","GCP, Mathematics, Hadoop","grado",2,"finanzas","2025-04-23","2025-07-05",1374,7.8,"Neural Networks Co","Suecia"
"AI01807","Investigador de IA",68797,"USD","intermedio","autonomo","Israel","pequeña","remoto","TensorFlow, Docker, Git, R","grado",2,"manufactura","2024-04-02","2024-05-05",2438,5.1,"Autonomous Tech","Reino Unido"
"AI01808","Cientifico de Datos",144648,"EUR","avanzado","autonomo","Francia","grande","hibrido","GCP, Kubernetes, Docker, Spark, Azure","tecnico superior",6,"politica","2024-04-22","2024-05-29",1741,5.8,"Cloud AI Solutions","Francia"
"AI01809","Arquitecto de IA",88724,"USD","principiante","completo","Irlanda","grande","presencial","Scala, Python, Data Visualization","grado",1,"telecomunicaciones","2024-01-26","2024-03-12",2198,9.9,"Digital Transformation LLC","Irlanda"
"AI01810","Ingeniero de Datos",186244,"CHF","avanzado","parcial","Suiza","pequeña","hibrido","Python, Scala, Computer Vision, MLOps, Linux","master",5,"medios","2025-02-14","2025-04-13",2167,5.0,"Neural Networks Co","Suiza"
"AI01811","Ingeniero de Aprendizaje Profundo",88469,"USD","avanzado","autonomo","Corea del Sur","pequeña","presencial","Spark, R, Scala, Java","master",6,"educacion","2025-02-26","2025-04-02",1641,5.2,"Machine Intelligence Group","Republica Checa"
"AI01812","Cientifico/a de Datos Principal",310111,"USD","ejecutivo","temporal","Noruega","grande","presencial","Statistics, Computer Vision, NLP, Linux","grado",19,"minorista","2024-08-08","2024-10-02",1834,6.2,"AI Innovations","Noruega"
"AI01813","Consultor de IA",98560,"SGD","avanzado","temporal","Singapur","pequeña","remoto","Statistics, MLOps, Mathematics, GCP","doctorado",5,"educacion","2024-11-25","2024-12-09",1838,9.6,"AI Innovations","Suiza"
"AI01814","Especialista en IA",159392,"USD","avanzado","completo","Noruega","mediana","presencial","Java, R, PyTorch","grado",6,"medios","2024-10-13","2024-11-27",1842,8.0,"Autonomous Tech","Polonia"
"AI01815","Ingeniero de Datos",109927,"USD","intermedio","completo","Noruega","pequeña","presencial","PyTorch, Kubernetes, TensorFlow, Git","tecnico superior",2,"manufactura","2025-03-20","2025-05-04",1979,5.0,"Autonomous Tech","Noruega"
"AI01816","Consultor de IA",135881,"EUR","avanzado","parcial","Alemania","pequeña","remoto","PyTorch, SQL, NLP","grado",9,"transporte","2025-03-17","2025-04-30",1232,8.4,"TechCorp Inc","Alemania"
"AI01817","Ingeniero de Datos",170048,"USD","ejecutivo","temporal","Estados Unidos","pequeña","remoto","Statistics, Linux, Tableau, R","doctorado",16,"automocion","2024-02-20","2024-03-28",1561,9.8,"Machine Intelligence Group","Israel"
"AI01818","Ingeniero de Vision por Computadora",86374,"USD","ejecutivo","temporal","India","mediana","hibrido","TensorFlow, Statistics, Scala, Python","doctorado",12,"salud","2025-01-01","2025-02-09",1201,9.7,"Advanced Robotics","India"
"AI01819","Ingeniero de Vision por Computadora",79277,"CAD","intermedio","completo","Canada","pequeña","remoto","PyTorch, R, GCP, Java, Linux","master",2,"inmobiliaria","2024-05-10","2024-06-02",1121,9.6,"AI Innovations","Canada"
"AI01820","Cientifico de Datos",73902,"USD","intermedio","completo","Finlandia","pequeña","remoto","Deep Learning, Scala, TensorFlow, MLOps","master",2,"videojuegos","2024-02-03","2024-04-03",1351,9.0,"Cognitive Computing","Turquia"
"AI01821","Cientifico/a de Datos Principal",61896,"USD","principiante","autonomo","Irlanda","mediana","presencial","Kubernetes, Azure, SQL, R, Docker","tecnico superior",1,"automocion","2024-01-13","2024-02-12",1699,5.2,"DeepTech Ventures","Ghana"
"AI01822","Gerente de Producto de IA",57201,"CAD","principiante","parcial","Canada","grande","remoto","Linux, Tableau, MLOps, Azure","grado",1,"salud","2024-12-08","2025-01-30",1408,6.3,"AI Innovations","Canada"
