"id_trabajo","titulo_id","empresa_id","salario_usd","moneda","nivel_experiencia","tipo_contrato","modalidad","anos_experiencia","industria_id","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","residencia_empleado"
"AI01735",5,8,93053.0,"EUR","intermedio","autonomo","presencial",3,10,"2025-01-06","2025-02-15",629,5.1,"Francia"
"AI01736",14,11,116161.0,"USD","intermedio","completo","hibrido",2,4,"2025-01-07","2025-02-22",1201,7.2,"Estados Unidos"
"AI01737",12,1,96819.0,"USD","intermedio","completo","presencial",3,3,"2024-11-18","2025-01-12",1105,7.7,"Estados Unidos"
"AI01738",4,15,21074.0,"USD","principiante","temporal","hibrido",0,14,"2024-06-29","2024-07-30",1551,7.4,"India"
"AI01739",1,16,131324.0,"USD","intermedio","parcial","remoto",2,1,"2024-12-14","2025-02-16",2003,6.0,"Dinamarca"
"AI01740",9,16,58660.0,"USD","principiante","temporal","hibrido",1,3,"2024-10-09","2024-11-22",1205,9.9,"Finlandia"
"AI01741",7,3,132875.0,"EUR","intermedio","parcial","hibrido",4,6,"2024-08-28","2024-10-31",1392,6.1,"Malasia"
"AI01742",4,5,74316.0,"USD","intermedio","completo","hibrido",3,11,"2024-11-17","2025-01-04",1075,9.4,"Corea del Sur"
"AI01743",3,16,65320.0,"EUR","principiante","completo","remoto",1,13,"2024-04-01","2024-05-18",915,8.7,"Francia"
"AI01744",18,4,128941.0,"USD","avanzado","temporal","hibrido",7,15,"2025-01-26","2025-03-07",2349,7.6,"Finlandia"
"AI01745",9,15,42409.0,"USD","intermedio","temporal","remoto",2,13,"2024-04-16","2024-05-09",2188,9.6,"Corea del Sur"
"AI01746",19,12,76564.0,"GBP","principiante","completo","remoto",0,7,"2024-03-03","2024-04-13",1639,9.4,"Reino Unido"
"AI01747",19,12,289808.0,"EUR","ejecutivo","completo","remoto",17,2,"2025-03-17","2025-04-28",2224,6.3,"Luxemburgo"
"AI01748",16,1,62042.0,"CAD","principiante","autonomo","hibrido",1,7,"2024-02-15","2024-03-21",1611,6.1,"Kenia"
"AI01749",10,10,98976.0,"EUR","intermedio","completo","remoto",4,15,"2024-11-08","2024-12-24",2377,6.9,"Países Bajos"
"AI01750",14,13,122469.0,"USD","ejecutivo","autonomo","hibrido",19,10,"2024-09-05","2024-10-17",1048,7.1,"Corea del Sur"
"AI01751",19,8,187847.0,"USD","ejecutivo","completo","hibrido",16,1,"2024-01-27","2024-02-16",2318,10.0,"Irlanda"
"AI01752",6,4,157782.0,"JPY","ejecutivo","completo","presencial",13,1,"2024-11-25","2025-01-06",670,9.1,"Japon"
"AI01753",17,15,128659.0,"USD","intermedio","autonomo","hibrido",2,5,"2024-03-04","2024-05-03",1580,5.7,"Mexico"
"AI01754",14,12,61499.0,"USD","principiante","autonomo","remoto",0,7,"2024-08-12","2024-10-13",1241,6.6,"Ucrania"
"AI01755",8,16,66190.0,"USD","principiante","autonomo","hibrido",1,8,"2024-10-18","2024-11-22",642,9.5,"Irlanda"
"AI01756",7,11,29153.0,"USD","principiante","autonomo","presencial",0,13,"2024-01-16","2024-02-14",1718,9.1,"China"
"AI01757",8,9,64431.0,"JPY","principiante","completo","presencial",1,5,"2024-03-06","2024-04-13",1972,9.2,"Japon"
"AI01758",16,7,330366.0,"USD","ejecutivo","autonomo","presencial",17,5,"2024-03-14","2024-04-20",736,7.9,"Dinamarca"
"AI01759",7,2,128575.0,"USD","intermedio","parcial","presencial",3,2,"2025-04-26","2025-05-21",518,9.4,"Estados Unidos"
"AI01760",12,11,150066.0,"GBP","avanzado","parcial","remoto",9,13,"2024-04-28","2024-07-10",1608,9.3,"Reino Unido"
"AI01761",3,4,147214.0,"SGD","avanzado","temporal","presencial",6,5,"2024-06-12","2024-07-31",1222,7.4,"Singapur"
"AI01762",4,8,35538.0,"USD","principiante","completo","remoto",0,6,"2024-11-03","2024-11-17",1062,9.5,"Nueva Zelanda"
"AI01763",13,8,131200.0,"EUR","avanzado","autonomo","remoto",7,7,"2024-10-23","2024-12-30",1286,6.9,"Alemania"
"AI01764",4,1,65465.0,"USD","principiante","completo","remoto",1,6,"2024-08-08","2024-09-29",728,8.9,"Suiza"
"AI01765",12,6,239103.0,"GBP","ejecutivo","temporal","hibrido",12,2,"2024-07-04","2024-07-25",1486,9.7,"Reino Unido"
"AI01766",5,6,107447.0,"EUR","avanzado","autonomo","hibrido",8,4,"2024-07-13","2024-07-31",633,8.4,"Francia"
"AI01767",11,11,56221.0,"USD","intermedio","completo","remoto",4,12,"2024-10-18","2024-12-08",575,8.1,"Corea del Sur"
"AI01768",8,11,123027.0,"AUD","intermedio","temporal","presencial",4,4,"2024-07-27","2024-09-03",1040,5.2,"Australia"
"AI01769",20,15,117390.0,"JPY","avanzado","completo","hibrido",5,10,"2024-10-23","2024-12-21",2199,7.3,"Japon"
"AI01770",18,7,89124.0,"EUR","intermedio","parcial","remoto",4,3,"2025-04-15","2025-05-02",1308,9.1,"Francia"
"AI01771",10,13,251508.0,"EUR","ejecutivo","parcial","presencial",15,3,"2024-09-05","2024-11-07",2493,9.0,"Francia"
"AI01772",12,8,100520.0,"USD","ejecutivo","temporal","remoto",15,13,"2024-07-27","2024-09-29",1705,6.9,"China"
"AI01773",1,1,348466.0,"CHF","ejecutivo","parcial","remoto",13,11,"2024-02-28","2024-04-19",1875,7.4,"Suiza"
"AI01774",18,16,132749.0,"USD","avanzado","autonomo","presencial",5,7,"2024-03-22","2024-05-26",2272,7.5,"Letonia"
"AI01775",15,5,63454.0,"USD","principiante","completo","hibrido",1,7,"2024-12-30","2025-01-26",1742,5.1,"Colombia"
"AI01776",13,6,102787.0,"EUR","avanzado","temporal","remoto",5,1,"2024-08-21","2024-10-01",1436,7.7,"Egipto"
"AI01777",19,8,19313.0,"USD","principiante","completo","hibrido",1,3,"2024-10-07","2024-10-30",1240,9.1,"Australia"
"AI01778",11,7,129410.0,"USD","avanzado","autonomo","remoto",5,2,"2025-04-23","2025-07-04",1559,6.1,"Irlanda"
"AI01779",19,9,172013.0,"JPY","ejecutivo","completo","presencial",11,15,"2025-01-13","2025-02-08",597,8.1,"Japon"
"AI01780",18,14,158074.0,"USD","ejecutivo","temporal","hibrido",14,7,"2024-03-08","2024-04-08",2054,9.4,"Estonia"
"AI01781",3,1,70476.0,"SGD","intermedio","autonomo","hibrido",4,8,"2024-12-20","2025-01-07",2322,6.3,"Polonia"
"AI01782",9,3,90948.0,"USD","intermedio","temporal","remoto",3,15,"2024-10-25","2024-12-10",1802,5.7,"Canada"
"AI01783",11,9,238184.0,"EUR","ejecutivo","temporal","hibrido",10,4,"2024-07-08","2024-07-25",715,6.0,"Rumania"
"AI01784",4,8,142525.0,"USD","ejecutivo","temporal","presencial",14,5,"2024-03-08","2024-04-04",647,6.7,"Finlandia"
"AI01785",8,2,210001.0,"EUR","ejecutivo","autonomo","hibrido",12,6,"2024-01-20","2024-03-21",1318,6.8,"Rumania"
"AI01786",16,5,124024.0,"USD","intermedio","autonomo","presencial",4,15,"2024-07-27","2024-08-24",973,6.0,"Indonesia"
"AI01787",10,10,269130.0,"USD","ejecutivo","parcial","presencial",17,15,"2025-04-28","2025-07-10",1322,6.4,"Dinamarca"
"AI01788",15,16,44705.0,"USD","avanzado","temporal","remoto",8,11,"2024-06-02","2024-07-04",1945,9.4,"China"
"AI01789",16,2,79352.0,"EUR","principiante","parcial","remoto",0,3,"2025-03-19","2025-05-10",2050,9.5,"Países Bajos"
"AI01790",6,9,143377.0,"JPY","avanzado","autonomo","hibrido",7,12,"2024-01-27","2024-02-19",786,5.3,"Japon"
"AI01791",7,5,40231.0,"USD","intermedio","autonomo","remoto",4,14,"2024-01-27","2024-02-12",967,7.5,"Malasia"
"AI01792",5,5,79846.0,"GBP","intermedio","parcial","hibrido",2,11,"2024-05-28","2024-07-03",668,5.9,"Ucrania"
"AI01793",17,8,138782.0,"USD","ejecutivo","autonomo","presencial",12,15,"2025-01-29","2025-03-13",1957,9.3,"Malasia"
"AI01794",13,9,199769.0,"EUR","ejecutivo","temporal","presencial",18,1,"2024-06-13","2024-08-19",580,7.9,"Portugal"
"AI01795",20,15,305289.0,"USD","ejecutivo","autonomo","remoto",17,4,"2025-04-11","2025-06-08",1208,9.1,"Francia"
"AI01796",10,13,230691.0,"EUR","ejecutivo","completo","presencial",17,6,"2025-02-22","2025-03-10",1625,8.6,"Estonia"
"AI01797",10,12,238615.0,"JPY","ejecutivo","temporal","presencial",19,15,"2024-07-04","2024-08-11",1578,8.1,"Austria"
"AI01798",7,2,98044.0,"USD","avanzado","completo","remoto",7,8,"2024-02-06","2024-03-31",1120,5.1,"Suecia"
"AI01799",20,9,69231.0,"AUD","intermedio","parcial","remoto",3,5,"2024-08-19","2024-10-02",2261,9.7,"Australia"
"AI01800",19,12,233794.0,"AUD","ejecutivo","completo","hibrido",19,1,"2024-01-14","2024-02-18",902,6.8,"Australia"
"AI01801",4,5,145411.0,"EUR","avanzado","completo","hibrido",8,15,"2025-03-20","2025-05-19",1854,6.4,"Países Bajos"
"AI01802",13,12,119952.0,"USD","avanzado","completo","hibrido",9,3,"2024-10-14","2024-11-06",1828,8.2,"Rusia"
"AI01803",14,11,152045.0,"USD","ejecutivo","parcial","hibrido",17,14,"2024-10-22","2024-12-23",2178,7.6,"Estados Unidos"
"AI01804",12,8,60657.0,"USD","avanzado","completo","presencial",8,7,"2025-02-06","2025-03-10",2006,5.1,"China"
"AI01805",15,7,157794.0,"USD","ejecutivo","parcial","hibrido",13,13,"2025-03-04","2025-04-16",2398,8.4,"Argentina"
"AI01806",3,12,37836.0,"USD","intermedio","completo","hibrido",2,3,"2025-04-23","2025-07-05",1374,7.8,"Suecia"
"AI01807",20,10,68797.0,"USD","intermedio","autonomo","remoto",2,15,"2024-04-02","2024-05-05",2438,5.1,"Reino Unido"
"AI01808",1,2,144648.0,"EUR","avanzado","autonomo","hibrido",6,7,"2024-04-22","2024-05-29",1741,5.8,"Francia"
"AI01809",14,16,88724.0,"USD","principiante","completo","presencial",1,8,"2024-01-26","2024-03-12",2198,9.9,"Irlanda"
"AI01810",3,12,186244.0,"CHF","avanzado","parcial","hibrido",5,13,"2025-02-14","2025-04-13",2167,5.0,"Suiza"
"AI01811",8,9,88469.0,"USD","avanzado","autonomo","presencial",6,10,"2025-02-26","2025-04-02",1641,5.2,"Republica Checa"
"AI01812",9,6,310111.0,"USD","ejecutivo","temporal","presencial",19,14,"2024-08-08","2024-10-02",1834,6.2,"Noruega"
"AI01813",6,6,98560.0,"SGD","avanzado","temporal","remoto",5,10,"2024-11-25","2024-12-09",1838,9.6,"Suiza"
"AI01814",15,10,159392.0,"USD","avanzado","completo","presencial",6,13,"2024-10-13","2024-11-27",1842,8.0,"Polonia"
"AI01815",3,10,109927.0,"USD","intermedio","completo","presencial",2,15,"2025-03-20","2025-05-04",1979,5.0,"Noruega"
"AI01816",6,1,135881.0,"EUR","avanzado","parcial","remoto",9,1,"2025-03-17","2025-04-30",1232,8.4,"Alemania"
"AI01817",3,9,170048.0,"USD","ejecutivo","temporal","remoto",16,2,"2024-02-20","2024-03-28",1561,9.8,"Israel"
"AI01818",4,5,86374.0,"USD","ejecutivo","temporal","hibrido",12,9,"2025-01-01","2025-02-09",1201,9.7,"India"
"AI01819",4,6,79277.0,"CAD","intermedio","completo","remoto",2,12,"2024-05-10","2024-06-02",1121,9.6,"Canada"
"AI01820",1,4,73902.0,"USD","intermedio","completo","remoto",2,5,"2024-02-03","2024-04-03",1351,9.0,"Turquia"
"AI01821",9,8,61896.0,"USD","principiante","autonomo","presencial",1,2,"2024-01-13","2024-02-12",1699,5.2,"Ghana"
"AI01822",10,6,57201.0,"CAD","principiante","parcial","remoto",1,9,"2024-12-08","2025-01-30",1408,6.3,"Canada"
"AI01823",9,3,72205.0,"USD","principiante","temporal","remoto",0,1,"2024-03-31","2024-05-22",943,9.2,"Brasil"
"AI01824",15,3,45721.0,"USD","principiante","autonomo","presencial",1,14,"2024-01-16","2024-02-09",2151,7.9,"Singapur"
"AI01825",20,1,76605.0,"USD","principiante","temporal","remoto",1,9,"2024-12-31","2025-03-06",1455,9.9,"Dinamarca"
"AI01826",3,16,90927.0,"EUR","intermedio","autonomo","presencial",2,2,"2024-03-05","2024-04-25",777,6.5,"Países Bajos"
"AI01827",13,14,129674.0,"CAD","avanzado","temporal","hibrido",5,11,"2025-02-14","2025-04-20",1628,9.7,"Canada"
"AI01828",18,8,79647.0,"USD","principiante","temporal","remoto",0,2,"2024-06-28","2024-09-03",1836,5.4,"Brasil"
"AI01829",18,12,143268.0,"USD","avanzado","temporal","remoto",6,3,"2024-04-22","2024-06-02",2000,7.5,"Estados Unidos"
"AI01830",9,2,55944.0,"USD","principiante","temporal","presencial",1,6,"2024-04-21","2024-06-22",2218,8.8,"Estados Unidos"
"AI01831",2,12,147714.0,"USD","avanzado","parcial","hibrido",7,5,"2024-03-05","2024-03-23",1834,5.2,"Dinamarca"
"AI01832",10,11,62923.0,"GBP","principiante","autonomo","remoto",0,2,"2024-05-17","2024-06-02",2457,5.2,"Reino Unido"
"AI01833",8,9,195780.0,"USD","ejecutivo","completo","remoto",13,2,"2024-04-24","2024-06-03",943,6.5,"Japon"
"AI01834",16,5,127106.0,"USD","avanzado","temporal","hibrido",8,2,"2025-04-12","2025-06-06",935,5.4,"Estonia"
"AI01835",8,11,57038.0,"USD","principiante","completo","remoto",1,13,"2024-01-06","2024-02-01",2304,5.1,"Corea del Sur"
"AI01836",12,8,130998.0,"USD","avanzado","temporal","remoto",8,12,"2024-08-01","2024-09-15",1062,5.7,"Corea del Sur"
"AI01837",18,6,66589.0,"EUR","principiante","completo","hibrido",1,1,"2024-11-03","2025-01-07",2290,5.9,"Austria"
"AI01838",4,4,194996.0,"EUR","ejecutivo","temporal","remoto",12,5,"2024-10-23","2024-12-10",1664,9.5,"Malasia"
"AI01839",3,8,152454.0,"EUR","avanzado","completo","presencial",7,12,"2024-08-03","2024-09-01",1068,8.1,"Finlandia"
"AI01840",16,11,72614.0,"EUR","principiante","temporal","hibrido",0,12,"2024-05-24","2024-07-09",1330,6.5,"Alemania"
"AI01841",11,13,69406.0,"EUR","principiante","temporal","hibrido",1,10,"2024-08-26","2024-09-24",1163,6.0,"Países Bajos"
"AI01842",7,13,109931.0,"CHF","intermedio","autonomo","hibrido",4,4,"2025-03-12","2025-05-04",1832,7.5,"Mexico"
"AI01843",12,7,37793.0,"USD","principiante","temporal","hibrido",1,14,"2024-02-05","2024-02-27",2034,8.8,"China"
"AI01844",18,12,273120.0,"USD","ejecutivo","autonomo","remoto",15,14,"2025-04-16","2025-06-27",910,8.0,"Irlanda"
"AI01845",13,4,105016.0,"CHF","intermedio","temporal","remoto",3,14,"2025-02-17","2025-04-13",1877,6.2,"Suiza"
"AI01846",7,12,231563.0,"CAD","ejecutivo","temporal","presencial",10,10,"2024-05-05","2024-06-11",1289,7.7,"Canada"
"AI01847",19,3,120136.0,"USD","avanzado","temporal","hibrido",5,12,"2024-07-20","2024-09-19",1156,9.1,"Finlandia"
"AI01848",5,16,25404.0,"USD","principiante","completo","remoto",0,14,"2024-03-27","2024-04-13",650,8.1,"India"
"AI01849",16,11,58557.0,"JPY","principiante","parcial","remoto",1,7,"2025-01-26","2025-02-21",1676,6.7,"Japon"
"AI01850",12,12,78957.0,"EUR","principiante","parcial","remoto",1,8,"2024-02-26","2024-04-12",540,8.2,"Países Bajos"
"AI01851",19,7,22675.0,"USD","principiante","autonomo","hibrido",0,1,"2024-01-15","2024-03-27",2064,8.5,"India"
"AI01852",19,4,147152.0,"USD","avanzado","completo","presencial",9,3,"2024-10-11","2024-12-08",660,6.2,"Noruega"
"AI01853",14,9,103466.0,"EUR","avanzado","autonomo","remoto",9,4,"2024-11-28","2024-12-31",1886,6.3,"Austria"
"AI01854",11,10,78287.0,"USD","principiante","autonomo","presencial",1,12,"2025-02-21","2025-05-04",2397,9.4,"Irlanda"
"AI01855",6,13,142221.0,"EUR","avanzado","temporal","hibrido",9,5,"2024-07-21","2024-09-26",1266,9.3,"Alemania"
"AI01856",7,4,82950.0,"USD","principiante","completo","hibrido",0,5,"2024-07-21","2024-08-24",800,6.1,"Alemania"
"AI01857",10,2,124220.0,"USD","intermedio","temporal","presencial",3,7,"2024-08-16","2024-10-11",2005,9.7,"Irlanda"
"AI01858",19,6,78087.0,"CAD","principiante","completo","hibrido",1,4,"2024-02-09","2024-03-26",760,9.2,"Belgica"
"AI01859",11,14,50319.0,"GBP","principiante","completo","hibrido",0,7,"2024-03-29","2024-05-17",2216,10.0,"Reino Unido"
"AI01860",16,15,82880.0,"EUR","intermedio","parcial","presencial",3,10,"2024-05-31","2024-07-19",1846,7.1,"Turquia"
"AI01861",15,13,119491.0,"USD","intermedio","completo","hibrido",3,2,"2024-04-30","2024-06-27",1982,7.5,"Irlanda"
"AI01862",15,8,202791.0,"USD","avanzado","completo","presencial",8,4,"2025-02-27","2025-05-03",1627,5.7,"Estados Unidos"
"AI01863",18,6,203607.0,"EUR","ejecutivo","autonomo","presencial",13,2,"2024-06-13","2024-08-25",615,8.8,"Republica Checa"
"AI01864",13,12,76776.0,"SGD","principiante","completo","presencial",1,5,"2024-09-02","2024-10-02",2193,6.9,"Singapur"
"AI01865",16,10,66728.0,"USD","principiante","autonomo","remoto",1,10,"2024-08-17","2024-09-16",679,6.9,"Indonesia"
"AI01866",12,2,135400.0,"USD","avanzado","autonomo","presencial",5,6,"2024-11-09","2024-12-12",856,5.6,"Luxemburgo"
"AI01867",17,2,123743.0,"CAD","avanzado","completo","hibrido",7,6,"2024-07-21","2024-09-13",1360,5.3,"Austria"
"AI01868",8,13,109631.0,"USD","intermedio","autonomo","hibrido",3,15,"2025-04-05","2025-06-09",2205,6.4,"Alemania"
"AI01869",9,15,153283.0,"USD","avanzado","autonomo","remoto",6,2,"2024-04-19","2024-06-02",2060,8.2,"Israel"
"AI01870",6,12,96402.0,"USD","intermedio","temporal","presencial",4,9,"2024-07-15","2024-09-25",2089,9.6,"Noruega"
"AI01871",17,11,158028.0,"USD","avanzado","completo","remoto",9,14,"2024-02-25","2024-04-03",1515,7.3,"Dinamarca"
"AI01872",19,1,45538.0,"USD","avanzado","autonomo","hibrido",8,5,"2024-02-06","2024-02-26",1204,9.4,"India"
"AI01873",14,1,115560.0,"USD","intermedio","completo","remoto",3,7,"2024-03-24","2024-05-02",1753,9.0,"Finlandia"
"AI01874",6,1,136534.0,"EUR","avanzado","parcial","remoto",6,10,"2024-12-19","2025-02-05",1155,7.6,"Alemania"
"AI01875",20,4,211480.0,"USD","ejecutivo","temporal","hibrido",16,10,"2024-05-16","2024-07-17",847,6.5,"Filipinas"
"AI01876",8,2,112194.0,"USD","avanzado","autonomo","hibrido",7,7,"2024-01-27","2024-03-13",1418,8.8,"Irlanda"
"AI01877",18,6,150077.0,"USD","ejecutivo","completo","remoto",14,15,"2024-01-18","2024-03-02",1325,8.6,"Italia"
"AI01878",6,13,125806.0,"USD","avanzado","temporal","hibrido",6,4,"2024-01-01","2024-01-30",1313,5.8,"Suecia"
"AI01879",2,16,66045.0,"USD","principiante","temporal","presencial",0,11,"2024-02-17","2024-03-11",1759,9.8,"Israel"
"AI01880",20,6,174743.0,"USD","avanzado","completo","presencial",8,2,"2024-09-16","2024-10-31",2102,7.6,"Polonia"
"AI01881",10,14,96725.0,"EUR","principiante","temporal","presencial",1,6,"2024-03-22","2024-04-24",2067,6.5,"Rumania"
"AI01882",16,15,61494.0,"USD","ejecutivo","parcial","hibrido",15,5,"2024-05-31","2024-06-28",700,9.2,"India"
"AI01883",18,13,51504.0,"CAD","principiante","completo","hibrido",0,3,"2024-02-16","2024-04-20",725,10.0,"Canada"
"AI01884",17,12,84676.0,"USD","principiante","autonomo","hibrido",1,2,"2024-02-13","2024-03-08",2299,5.6,"Noruega"
"AI01885",3,15,116829.0,"USD","intermedio","completo","remoto",2,15,"2024-02-02","2024-02-23",2179,5.6,"Estados Unidos"
"AI01886",11,6,253322.0,"USD","ejecutivo","completo","presencial",17,6,"2025-01-02","2025-01-29",928,6.3,"Noruega"
"AI01887",11,16,307829.0,"CHF","ejecutivo","temporal","hibrido",18,9,"2024-07-09","2024-07-25",2073,9.3,"Suiza"
"AI01888",2,2,74701.0,"USD","principiante","parcial","hibrido",0,8,"2024-12-25","2025-02-10",2396,6.5,"Estados Unidos"
"AI01889",11,11,77814.0,"CAD","intermedio","parcial","remoto",3,4,"2024-03-23","2024-04-28",2111,5.3,"Canada"
"AI01890",2,10,153857.0,"USD","avanzado","autonomo","hibrido",5,3,"2024-11-14","2024-12-18",2443,8.8,"Irlanda"
"AI01891",2,5,53752.0,"EUR","principiante","autonomo","hibrido",0,7,"2024-02-26","2024-05-06",1201,5.2,"Países Bajos"
"AI01892",2,4,67828.0,"USD","principiante","parcial","presencial",0,7,"2025-04-23","2025-07-01",2053,9.0,"Dinamarca"
"AI01893",7,16,98247.0,"USD","intermedio","parcial","hibrido",2,8,"2025-03-30","2025-04-19",993,7.0,"Vietnam"
"AI01894",10,10,171970.0,"USD","avanzado","autonomo","remoto",5,3,"2024-05-17","2024-07-16",698,9.9,"Estados Unidos"
"AI01895",7,8,143515.0,"JPY","avanzado","autonomo","hibrido",9,6,"2024-04-24","2024-07-02",2340,7.8,"Japon"
"AI01896",2,14,39901.0,"USD","avanzado","temporal","hibrido",6,14,"2024-07-11","2024-09-12",685,6.5,"India"
"AI01897",18,14,117566.0,"JPY","avanzado","completo","hibrido",8,1,"2025-03-31","2025-05-30",2123,5.2,"Ucrania"
"AI01898",2,6,113872.0,"CHF","principiante","autonomo","hibrido",1,14,"2024-12-17","2025-01-14",2123,8.5,"Suiza"
"AI01899",7,5,68525.0,"USD","principiante","temporal","remoto",1,8,"2024-09-01","2024-09-30",1605,7.2,"Finlandia"
"AI01900",16,11,143796.0,"GBP","avanzado","completo","hibrido",7,15,"2024-08-19","2024-10-08",1811,5.6,"Belgica"
"AI01901",19,16,267822.0,"GBP","ejecutivo","temporal","remoto",16,2,"2024-08-19","2024-09-30",997,9.7,"Canada"
"AI01902",20,2,92727.0,"USD","avanzado","autonomo","remoto",8,14,"2024-01-05","2024-02-07",2179,8.6,"Dinamarca"
"AI01903",20,13,87977.0,"EUR","intermedio","completo","presencial",3,12,"2024-04-14","2024-05-07",1923,10.0,"Francia"
"AI01904",18,4,71922.0,"EUR","intermedio","parcial","presencial",3,15,"2025-03-07","2025-03-20",1861,9.3,"Alemania"
"AI01905",9,1,31507.0,"USD","principiante","completo","remoto",0,5,"2025-01-26","2025-04-02",1263,8.9,"China"
"AI01906",9,5,30492.0,"USD","principiante","autonomo","remoto",0,9,"2024-10-04","2024-11-19",748,5.1,"China"
"AI01907",20,3,116151.0,"EUR","intermedio","parcial","hibrido",3,2,"2025-04-16","2025-05-12",1794,9.6,"Países Bajos"
"AI01908",11,10,71966.0,"CAD","intermedio","autonomo","hibrido",2,3,"2024-03-04","2024-05-05",779,6.1,"Canada"
"AI01909",4,3,163401.0,"GBP","avanzado","completo","hibrido",6,2,"2024-09-18","2024-11-11",744,6.7,"Reino Unido"
"AI01910",5,1,61330.0,"EUR","principiante","temporal","presencial",1,6,"2024-08-09","2024-10-03",1120,9.6,"Dinamarca"
"AI01911",3,15,214921.0,"USD","ejecutivo","parcial","presencial",16,13,"2025-02-21","2025-04-17",793,8.0,"Irlanda"
"AI01912",10,13,76932.0,"EUR","principiante","autonomo","remoto",1,7,"2024-04-29","2024-06-29",614,6.6,"Alemania"
"AI01913",17,14,169028.0,"CAD","ejecutivo","completo","presencial",11,5,"2024-07-17","2024-09-24",1655,6.5,"Canada"
"AI01914",18,8,118035.0,"AUD","avanzado","parcial","presencial",9,2,"2024-04-18","2024-06-29",1343,8.9,"Australia"
"AI01915",10,14,113938.0,"USD","intermedio","parcial","remoto",3,3,"2024-12-02","2025-01-19",863,5.5,"Dinamarca"
