"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI01439","Ingeniero de Datos",40164.0,"USD","avanzado","temporal","India","grande","presencial","Docker, Git, Kubernetes, Scala","grado",7,"telecomunicaciones","2024-11-21","2025-01-23",2230,5.9,"Digital Transformation LLC","India"
"AI01440","Analista de Datos",164110.0,"SGD","ejecutivo","completo","Singapur","pequeña","hibrido","GCP, Git, SQL","tecnico superior",15,"videojuegos","2025-01-04","2025-02-01",1042,7.8,"Future Systems","Singapur"
"AI01441","Investigador/a en Machine Learning",33846.0,"USD","intermedio","parcial","China","grande","remoto","AWS, Computer Vision, Hadoop, PyTorch, Statistics","grado",2,"transporte","2024-03-06","2024-03-22",804,6.8,"Digital Transformation LLC","China"
"AI01442","Ingeniero de Datos",126266.0,"USD","intermedio","parcial","Suecia","pequeña","remoto","PyTorch, Spark, TensorFlow","grado",4,"energia","2024-06-28","2024-07-28",1765,6.6,"Machine Intelligence Group","Suecia"
"AI01443","Director/a de Inteligencia Artificial",98327.0,"USD","intermedio","parcial","Estados Unidos","grande","hibrido","Data Visualization, Mathematics, R","doctorado",4,"educacion","2024-09-12","2024-10-04",1849,5.1,"Neural Networks Co","Estados Unidos"
"AI01444","Cientifico de Datos",77366.0,"GBP","intermedio","parcial","Reino Unido","grande","hibrido","AWS, Azure, NLP, Python, TensorFlow","grado",3,"automocion","2024-06-19","2024-08-04",2357,5.6,"Cognitive Computing","Japon"
"AI01445","Ingeniero/a de Operaciones de Aprendizaje Automatico",76129.0,"USD","principiante","autonomo","Dinamarca","grande","hibrido","Hadoop, MLOps, PyTorch","master",0,"educacion","2024-12-01","2024-12-15",788,7.8,"Cloud AI Solutions","Indonesia"
"AI01446","Gerente de Producto de IA",134331.0,"CHF","intermedio","parcial","Suiza","mediana","remoto","Java, Mathematics, TensorFlow","tecnico superior",2,"energia","2024-01-11","2024-02-19",842,10.0,"DeepTech Ventures","Suiza"
"AI01447","Ingeniero de Datos",56083.0,"EUR","principiante","autonomo","Austria","grande","presencial","Linux, Python, R, SQL, Statistics","grado",1,"transporte","2024-07-24","2024-08-16",1613,6.4,"AI Innovations","Austria"
"AI01448","Ingeniero de Robotica",147444.0,"USD","ejecutivo","temporal","Finlandia","grande","presencial","Java, Scala, Spark","doctorado",15,"tecnologia","2025-04-18","2025-06-06",2271,5.6,"Cloud AI Solutions","Finlandia"
"AI01449","Gerente de Producto de IA",92983.0,"USD","principiante","temporal","Noruega","grande","hibrido","GCP, Git, Scala, TensorFlow","tecnico superior",0,"educacion","2025-01-04","2025-01-26",1036,7.8,"Neural Networks Co","Ghana"
"AI01450","Ingeniero/a de Operaciones de Aprendizaje Automatico",83859.0,"EUR","principiante","autonomo","Austria","pequeña","hibrido","Hadoop, PyTorch, Tableau","master",1,"inmobiliaria","2025-01-18","2025-03-31",2435,8.2,"Predictive Systems","Austria"
"AI01451","Ingeniero de Procesamiento de Lenguaje Natural",84786.0,"EUR","intermedio","autonomo","Alemania","grande","presencial","Git, Java, Linux, Statistics","grado",2,"transporte","2025-02-04","2025-03-18",1912,9.2,"Digital Transformation LLC","Ucrania"
"AI01452","Ingeniero de Vision por Computadora",154829.0,"EUR","ejecutivo","temporal","Alemania","grande","remoto","AWS, Git, Hadoop, Kubernetes, Tableau","tecnico superior",11,"energia","2024-08-21","2024-10-30",2309,5.4,"DataVision Ltd","Kenia"
"AI01453","Ingeniero de Aprendizaje Automatico",216967.0,"GBP","ejecutivo","completo","Reino Unido","pequeña","presencial","Docker, Git, NLP, R, Scala","grado",12,"educacion","2024-07-18","2024-09-29",1500,8.6,"Future Systems","Chile"
"AI01454","Ingeniero de Vision por Computadora",90170.0,"USD","intermedio","parcial","Irlanda","mediana","remoto","Deep Learning, Git, TensorFlow","tecnico superior",3,"transporte","2024-04-12","2024-05-08",2067,5.6,"TechCorp Inc","Irlanda"
"AI01455","Ingeniero de Software de IA",59279.0,"SGD","principiante","parcial","Singapur","grande","presencial","Linux, Python, PyTorch, TensorFlow","doctorado",1,"educacion","2025-02-22","2025-04-02",2481,9.2,"Cloud AI Solutions","Singapur"
"AI01456","Especialista en IA",85165.0,"USD","ejecutivo","autonomo","China","grande","remoto","Azure, MLOps, Spark, TensorFlow","doctorado",19,"automocion","2025-03-11","2025-04-29",1813,6.6,"Digital Transformation LLC","China"
"AI01457","Investigador/a en Machine Learning",58417.0,"EUR","principiante","parcial","Paises Bajos","grande","remoto","Docker, GCP, Python, Spark, Statistics","grado",1,"tecnologia","2024-07-22","2024-09-17",1842,8.4,"Smart Analytics","Estados Unidos"
"AI01458","Cientifico Investigador",160456.0,"EUR","ejecutivo","temporal","Paises Bajos","grande","remoto","MLOps, Python, R, Spark, TensorFlow","grado",11,"manufactura","2024-04-08","2024-05-27",1814,5.4,"Autonomous Tech","Países Bajos"
"AI01459","Ingeniero de Robotica",29590.0,"USD","principiante","completo","China","mediana","presencial","Data Visualization, Hadoop, Java, Linux, NLP","doctorado",1,"minorista","2024-06-10","2024-08-07",1355,5.4,"TechCorp Inc","Corea del Sur"
"AI01460","Ingeniero de Aprendizaje Profundo",242489.0,"GBP","ejecutivo","temporal","Reino Unido","grande","presencial","Docker, Hadoop, Mathematics, MLOps, Python","grado",19,"telecomunicaciones","2024-08-14","2024-09-04",985,5.8,"Algorithmic Solutions","Reino Unido"
"AI01461","Ingeniero/a de Operaciones de Aprendizaje Automatico",136042.0,"GBP","avanzado","completo","Reino Unido","pequeña","presencial","AWS, Kubernetes, Linux, Scala","master",8,"videojuegos","2024-07-19","2024-09-08",2139,8.7,"Future Systems","Austria"
"AI01462","Ingeniero de Software de IA",104200.0,"CAD","avanzado","completo","Canada","pequeña","remoto","Kubernetes, Linux, Scala","doctorado",9,"videojuegos","2025-03-26","2025-05-11",2429,6.3,"Advanced Robotics","Canada"
"AI01463","Cientifico/a de Datos Principal",137878.0,"EUR","avanzado","temporal","Alemania","grande","hibrido","Kubernetes, MLOps, R, SQL, Tableau","grado",7,"manufactura","2025-03-10","2025-03-31",640,7.2,"Cognitive Computing","Letonia"
"AI01464","Ingeniero/a de Operaciones de Aprendizaje Automatico",187710.0,"USD","avanzado","parcial","Dinamarca","grande","hibrido","Git, NLP, SQL","master",8,"consultoria","2025-02-15","2025-03-25",1597,7.4,"Algorithmic Solutions","Dinamarca"
"AI01465","Ingeniero de Software de IA",50439.0,"USD","avanzado","temporal","India","grande","remoto","Java, Python, Spark, Statistics, TensorFlow","doctorado",7,"telecomunicaciones","2024-01-08","2024-03-03",2331,7.7,"Algorithmic Solutions","India"
"AI01466","Arquitecto de IA",29300.0,"USD","principiante","completo","India","grande","hibrido","MLOps, R, Tableau","tecnico superior",1,"medios","2024-11-03","2025-01-01",2378,8.5,"Algorithmic Solutions","India"
"AI01467","Ingeniero de Aprendizaje Automatico",93689.0,"USD","ejecutivo","completo","China","grande","presencial","Docker, Kubernetes, Mathematics, Python, TensorFlow","grado",18,"inmobiliaria","2024-04-02","2024-05-26",2251,8.3,"Smart Analytics","China"
"AI01468","Analista de Datos",182500.0,"USD","ejecutivo","autonomo","Estados Unidos","grande","presencial","Azure, Mathematics, MLOps","tecnico superior",16,"automocion","2024-11-22","2024-12-29",1397,9.6,"Neural Networks Co","Estados Unidos"
"AI01469","Ingeniero de Robotica",149041.0,"AUD","avanzado","autonomo","Australia","grande","presencial","Git, PyTorch, Scala, TensorFlow","doctorado",8,"educacion","2025-03-10","2025-04-23",851,7.2,"Digital Transformation LLC","Australia"
"AI01470","Ingeniero de Vision por Computadora",43748.0,"EUR","principiante","parcial","Francia","grande","hibrido","Deep Learning, Docker, Git, Java, SQL","tecnico superior",0,"educacion","2024-12-18","2025-01-30",692,9.5,"AI Innovations","Mexico"
"AI01471","Cientifico/a de Datos Principal",54185.0,"EUR","principiante","completo","Alemania","mediana","presencial","Computer Vision, GCP, PyTorch, Scala","grado",0,"telecomunicaciones","2025-03-18","2025-05-29",755,6.8,"TechCorp Inc","India"
"AI01472","Ingeniero de Procesamiento de Lenguaje Natural",69436.0,"USD","ejecutivo","parcial","India","grande","remoto","Data Visualization, Kubernetes, Python","grado",19,"automocion","2024-11-10","2024-12-04",748,8.4,"Neural Networks Co","India"
"AI01473","Analista de Datos",103188.0,"USD","principiante","parcial","Estados Unidos","grande","presencial","GCP, Git, Java, Python, Spark","tecnico superior",1,"transporte","2024-03-24","2024-04-24",1596,5.6,"Smart Analytics","Estados Unidos"
"AI01474","Investigador de IA",116739.0,"CHF","principiante","temporal","Suiza","pequeña","presencial","Data Visualization, Hadoop, Java","grado",0,"educacion","2025-01-21","2025-02-11",2191,6.3,"Future Systems","Suiza"
"AI01475","Ingeniero de Aprendizaje Profundo",73367.0,"EUR","principiante","autonomo","Austria","pequeña","presencial","AWS, PyTorch, SQL, Tableau","grado",1,"videojuegos","2024-11-30","2024-12-30",521,6.3,"Predictive Systems","Austria"
"AI01476","Ingeniero de Datos",72979.0,"JPY","principiante","temporal","Japon","grande","hibrido","Azure, Docker, GCP, PyTorch, R","grado",1,"minorista","2025-02-21","2025-03-27",2262,6.5,"Neural Networks Co","Japon"
"AI01477","Ingeniero de Datos",193939.0,"USD","ejecutivo","parcial","Israel","mediana","remoto","Data Visualization, Hadoop, Python, Tableau, TensorFlow","grado",12,"tecnologia","2025-01-28","2025-03-24",1382,8.6,"DeepTech Ventures","Israel"
"AI01478","Cientifico Investigador",151333.0,"USD","ejecutivo","autonomo","Irlanda","grande","hibrido","GCP, Kubernetes, R, Scala, Statistics","grado",19,"videojuegos","2025-03-04","2025-05-04",503,5.8,"Cognitive Computing","Irlanda"
"AI01479","Cientifico de Datos",63229.0,"USD","avanzado","temporal","China","grande","remoto","AWS, Java, Kubernetes, Scala, Statistics","grado",6,"educacion","2024-12-17","2025-01-21",2342,9.8,"Cognitive Computing","China"
"AI01480","Cientifico/a de Datos Principal",188397.0,"CHF","avanzado","completo","Suiza","grande","hibrido","AWS, Docker, GCP, Git, PyTorch","grado",7,"salud","2024-09-02","2024-10-31",1198,9.6,"AI Innovations","Países Bajos"
"AI01481","Ingeniero de Robotica",102987.0,"USD","intermedio","completo","Dinamarca","grande","presencial","Azure, GCP, Hadoop, MLOps, Python","doctorado",4,"minorista","2024-07-28","2024-10-05",1017,6.5,"DataVision Ltd","Dinamarca"
"AI01482","Especialista en IA",226210.0,"USD","avanzado","completo","Dinamarca","pequeña","hibrido","AWS, Deep Learning, PyTorch, Scala, TensorFlow","doctorado",9,"manufactura","2024-02-15","2024-03-29",2494,5.6,"Future Systems","Dinamarca"
"AI01483","Arquitecto de IA",18309.0,"USD","principiante","autonomo","India","mediana","remoto","Deep Learning, PyTorch, TensorFlow","tecnico superior",0,"medios","2024-10-14","2024-12-12",1247,7.6,"DeepTech Ventures","India"
"AI01484","Ingeniero de Software de IA",210459.0,"USD","ejecutivo","temporal","Israel","pequeña","presencial","Azure, Computer Vision, Java, NLP, Python","doctorado",17,"politica","2025-02-19","2025-04-26",898,6.9,"Advanced Robotics","Israel"
"AI01485","Ingeniero de Robotica",70962.0,"USD","avanzado","temporal","China","pequeña","presencial","Computer Vision, Linux, SQL","doctorado",6,"consultoria","2025-02-10","2025-03-22",1509,5.3,"Machine Intelligence Group","China"
"AI01486","Investigador de IA",71103.0,"EUR","intermedio","parcial","Paises Bajos","pequeña","presencial","AWS, Kubernetes, Linux, Mathematics, R","grado",3,"salud","2024-06-04","2024-08-16",1863,8.7,"Predictive Systems","Nueva Zelanda"
"AI01487","Ingeniero de Vision por Computadora",94344.0,"USD","principiante","completo","Dinamarca","pequeña","hibrido","AWS, PyTorch, SQL, Tableau","tecnico superior",0,"educacion","2024-08-31","2024-09-27",1961,8.1,"Predictive Systems","Argentina"
"AI01488","Ingeniero/a de Sistemas Autonomos",31310.0,"USD","principiante","completo","China","grande","remoto","Kubernetes, Scala, Tableau","doctorado",0,"salud","2025-03-16","2025-04-20",712,6.8,"DataVision Ltd","China"
"AI01489","Gerente de Producto de IA",186865.0,"USD","ejecutivo","parcial","Irlanda","grande","remoto","AWS, Data Visualization, Python, TensorFlow","tecnico superior",17,"tecnologia","2024-06-07","2024-08-14",1906,8.0,"Cognitive Computing","Irlanda"
"AI01490","Gerente de Producto de IA",22689.0,"USD","principiante","temporal","India","grande","hibrido","Data Visualization, Deep Learning, Git, MLOps, SQL","tecnico superior",0,"finanzas","2024-08-20","2024-09-29",835,5.1,"DataVision Ltd","India"
"AI01491","Gerente de Producto de IA",71875.0,"USD","ejecutivo","completo","China","grande","hibrido","Data Visualization, Hadoop, SQL, TensorFlow","tecnico superior",17,"salud","2024-01-30","2024-03-22",2427,8.7,"DataVision Ltd","China"
"AI01492","Especialista en IA",91093.0,"USD","principiante","completo","Dinamarca","grande","hibrido","Python, SQL, Tableau","doctorado",1,"finanzas","2024-07-07","2024-07-22",1322,7.4,"Cloud AI Solutions","Dinamarca"
"AI01493","Ingeniero de Procesamiento de Lenguaje Natural",59983.0,"USD","intermedio","temporal","Corea del Sur","grande","hibrido","Kubernetes, PyTorch, SQL, Tableau","grado",3,"finanzas","2025-02-22","2025-04-04",1654,9.6,"Smart Analytics","Colombia"
"AI01494","Especialista en IA",315917.0,"CHF","ejecutivo","autonomo","Suiza","pequeña","hibrido","Computer Vision, Docker, SQL, Statistics, Tableau","doctorado",13,"medios","2024-01-21","2024-03-01",870,7.4,"Predictive Systems","Suiza"
"AI01495","Ingeniero de Robotica",49015.0,"USD","principiante","completo","Irlanda","pequeña","remoto","Data Visualization, MLOps, Scala, SQL","doctorado",1,"salud","2024-11-30","2025-01-28",920,5.1,"Predictive Systems","Irlanda"
"AI01496","Ingeniero de Procesamiento de Lenguaje Natural",45174.0,"USD","principiante","temporal","Corea del Sur","pequeña","hibrido","Python, Scala, SQL","grado",0,"consultoria","2024-07-27","2024-08-17",857,5.7,"Quantum Computing Inc","Corea del Sur"
"AI01497","Director/a de Inteligencia Artificial",124375.0,"USD","intermedio","autonomo","Noruega","mediana","presencial","Computer Vision, GCP, Git, PyTorch, SQL","doctorado",3,"transporte","2024-10-22","2025-01-01",2017,6.1,"TechCorp Inc","Noruega"
"AI01498","Cientifico/a de Datos Principal",24919.0,"USD","principiante","temporal","India","pequeña","presencial","GCP, Tableau, TensorFlow","grado",0,"videojuegos","2024-07-25","2024-08-18",2434,7.3,"Predictive Systems","Indonesia"
"AI01499","Arquitecto de IA",103196.0,"EUR","avanzado","autonomo","Austria","grande","hibrido","Deep Learning, Java, Kubernetes, SQL","tecnico superior",9,"automocion","2025-04-08","2025-06-02",2102,8.0,"DataVision Ltd","Austria"
"AI01500","Ingeniero de Vision por Computadora",101200.0,"USD","principiante","autonomo","Noruega","pequeña","remoto","Computer Vision, Git, PyTorch, SQL, Tableau","tecnico superior",1,"politica","2024-11-04","2024-11-21",2344,6.9,"Advanced Robotics","Noruega"
"AI01501","Cientifico de Datos",146547.0,"USD","avanzado","completo","Finlandia","pequeña","remoto","Kubernetes, Mathematics, NLP, Tableau, TensorFlow","grado",9,"automocion","2024-10-30","2024-12-27",669,6.9,"Machine Intelligence Group","Canada"
"AI01502","Ingeniero/a de Sistemas Autonomos",72296.0,"USD","avanzado","temporal","China","grande","hibrido","AWS, Git, NLP, Python, Scala","doctorado",8,"automocion","2025-03-21","2025-05-14",1029,9.8,"Algorithmic Solutions","China"
"AI01503","Ingeniero/a de Operaciones de Aprendizaje Automatico",63430.0,"USD","principiante","autonomo","Estados Unidos","pequeña","hibrido","AWS, Deep Learning, GCP, PyTorch","master",0,"automocion","2024-11-14","2025-01-08",2301,6.9,"Machine Intelligence Group","Tailandia"
"AI01504","Ingeniero de Vision por Computadora",266480.0,"USD","ejecutivo","completo","Israel","pequeña","remoto","Python, SQL, Statistics, Tableau","tecnico superior",16,"consultoria","2024-12-02","2025-01-20",1350,6.4,"Predictive Systems","Israel"
"AI01505","Ingeniero de Vision por Computadora",115622.0,"EUR","avanzado","temporal","Austria","grande","presencial","Azure, Data Visualization, Hadoop, MLOps, Spark","tecnico superior",6,"transporte","2024-07-26","2024-08-18",589,7.9,"DataVision Ltd","Austria"
"AI01506","Ingeniero de Procesamiento de Lenguaje Natural",59313.0,"USD","avanzado","completo","India","grande","presencial","Computer Vision, Data Visualization, GCP, Linux","grado",7,"manufactura","2024-12-26","2025-02-16",901,7.3,"AI Innovations","Filipinas"
"AI01507","Cientifico Investigador",106901.0,"EUR","intermedio","autonomo","Alemania","grande","hibrido","Python, Statistics, TensorFlow","grado",3,"manufactura","2025-04-14","2025-06-23",746,5.8,"Smart Analytics","Alemania"
"AI01508","Ingeniero de Procesamiento de Lenguaje Natural",179377.0,"EUR","ejecutivo","temporal","Paises Bajos","grande","presencial","AWS, Data Visualization, GCP, R, Scala","grado",11,"tecnologia","2024-09-21","2024-10-23",1996,6.3,"Algorithmic Solutions","Nigeria"
"AI01509","Ingeniero de Datos",98356.0,"USD","intermedio","temporal","Suecia","grande","presencial","Deep Learning, NLP, PyTorch, Scala","grado",2,"tecnologia","2024-12-12","2025-01-17",1771,6.0,"Autonomous Tech","Suecia"
"AI01510","Analista de Datos",143818.0,"SGD","avanzado","parcial","Singapur","mediana","remoto","Data Visualization, Linux, Statistics, TensorFlow","tecnico superior",8,"manufactura","2024-05-16","2024-07-14",807,8.0,"DeepTech Ventures","Singapur"
"AI01511","Investigador de IA",148765.0,"CAD","avanzado","parcial","Canada","pequeña","hibrido","Computer Vision, PyTorch, SQL","grado",6,"videojuegos","2025-04-28","2025-07-10",1542,6.4,"Quantum Computing Inc","Canada"
